id;operation;admin0Name;admin0Pcode;admin1Name;admin1Pcode;admin2Name;admin2Pcode;numPresentIdpInd;reportingDate;yearReportingDate;monthReportingDate;roundNumber;assessmentType
426292;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abu Zabad;SD18028;9795;2023-08-31T00:00:00;2023;8;1;BA
426293;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abu Zabad;SD18028;17485;2023-12-31T00:00:00;2023;12;2;BA
450601;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Wasat Al Gedaref;SD12081;20242;2023-12-31T00:00:00;2023;12;2;BA
450591;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Madeinat Al Gedaref;SD12080;120094;2023-12-31T00:00:00;2023;12;2;BA
450581;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Galabat Ash-Shargiah;SD12083;45270;2023-12-31T00:00:00;2023;12;2;BA
450571;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Gala'a Al Nahal;SD12079;12202;2023-12-31T00:00:00;2023;12;2;BA
450561;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Basundah;SD12077;32678;2023-12-31T00:00:00;2023;12;2;BA
450551;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Ar Rahad;SD12084;50095;2023-12-31T00:00:00;2023;12;2;BA
450541;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Qureisha;SD12076;20220;2023-12-31T00:00:00;2023;12;2;BA
450531;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Mafaza;SD12082;23250;2023-12-31T00:00:00;2023;12;2;BA
450521;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Galabat Al Gharbyah - Kassab;SD12078;12375;2023-12-31T00:00:00;2023;12;2;BA
450511;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Fashaga;SD12075;16688;2023-12-31T00:00:00;2023;12;2;BA
450501;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Fao;SD12074;39883;2023-12-31T00:00:00;2023;12;2;BA
450491;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Butanah;SD12073;3530;2023-12-31T00:00:00;2023;12;2;BA
450481;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Yassin;SD05165;78497;2023-12-31T00:00:00;2023;12;2;BA
450471;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Shia'ria;SD05148;183330;2023-12-31T00:00:00;2023;12;2;BA
450461;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Bahr Al Arab;SD05160;66920;2023-12-31T00:00:00;2023;12;2;BA
450611;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Halfa Aj Jadeedah;SD11052;43345;2023-12-31T00:00:00;2023;12;2;BA
450451;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Assalaya;SD05163;24835;2023-12-31T00:00:00;2023;12;2;BA
450441;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Al Firdous;SD05152;61020;2023-12-31T00:00:00;2023;12;2;BA
450431;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Adila;SD05139;53557;2023-12-31T00:00:00;2023;12;2;BA
450421;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Ad Du'ayn;SD05142;208755;2023-12-31T00:00:00;2023;12;2;BA
450411;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Abu Karinka;SD05155;44921;2023-12-31T00:00:00;2023;12;2;BA
450401;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Abu Jabrah;SD05140;45010;2023-12-31T00:00:00;2023;12;2;BA
442685;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Zalingi;SD06138;237030;2023-12-31T00:00:00;2023;12;2;BA
442675;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Wasat Jabal Marrah;SD06139;102975;2023-12-31T00:00:00;2023;12;2;BA
442665;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Wadi Salih;SD06137;72963;2023-12-31T00:00:00;2023;12;2;BA
442655;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Um Dukhun;SD06135;61280;2023-12-31T00:00:00;2023;12;2;BA
442645;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Shamal Jabal Marrah;SD06132;123093;2023-12-31T00:00:00;2023;12;2;BA
442635;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Mukjar;SD06130;26630;2023-12-31T00:00:00;2023;12;2;BA
442625;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Gharb Jabal Marrah;SD06131;64725;2023-12-31T00:00:00;2023;12;2;BA
442615;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Bendasi;SD06112;29435;2023-12-31T00:00:00;2023;12;2;BA
442605;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Azum;SD06110;75900;2023-12-31T00:00:00;2023;12;2;BA
442595;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Wad Al Mahi;SD08110;8356;2023-12-31T00:00:00;2023;12;2;BA
442585;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Geisan;SD08109;29641;2023-12-31T00:00:00;2023;12;2;BA
442575;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Ed Damazine;SD08105;96295;2023-12-31T00:00:00;2023;12;2;BA
442565;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Baw;SD08104;41256;2023-12-31T00:00:00;2023;12;2;BA
442555;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;At Tadamon - BN;SD08108;17371;2023-12-31T00:00:00;2023;12;2;BA
442545;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Ar Rusayris;SD08107;53960;2023-12-31T00:00:00;2023;12;2;BA
442535;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Al Kurmuk;SD08106;19916;2023-12-31T00:00:00;2023;12;2;BA
442525;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Um Algura;SD15032;70293;2023-12-31T00:00:00;2023;12;2;BA
442515;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Sharg Al Jazirah;SD15033;32505;2023-12-31T00:00:00;2023;12;2;BA
442505;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Medani Al Kubra;SD15030;35865;2023-12-31T00:00:00;2023;12;2;BA
442495;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Janub Al Jazirah;SD15031;44426;2023-12-31T00:00:00;2023;12;2;BA
442485;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Qurashi;SD15037;96455;2023-12-31T00:00:00;2023;12;2;BA
442475;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Manaqil;SD15036;74599;2023-12-31T00:00:00;2023;12;2;BA
442465;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Kamlin;SD15035;78182;2023-12-31T00:00:00;2023;12;2;BA
434775;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Um Rimta;SD09045;20755;2023-12-31T00:00:00;2023;12;2;BA
434765;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Tendalti;SD09048;18080;2023-12-31T00:00:00;2023;12;2;BA
434755;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Rabak;SD09046;88436;2023-12-31T00:00:00;2023;12;2;BA
434745;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Kosti;SD09047;96583;2023-12-31T00:00:00;2023;12;2;BA
434735;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Guli;SD09052;28342;2023-12-31T00:00:00;2023;12;2;BA
434725;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;As Salam / Ar Rawat;SD09049;50154;2023-12-31T00:00:00;2023;12;2;BA
434715;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Al Gitaina;SD09050;33930;2023-12-31T00:00:00;2023;12;2;BA
434705;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Aj Jabalain;SD09051;118183;2023-12-31T00:00:00;2023;12;2;BA
434695;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Ad Diwaim;SD09044;83817;2023-12-31T00:00:00;2023;12;2;BA
434685;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Wad Bandah;SD18029;6277;2023-12-31T00:00:00;2023;12;2;BA
434675;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Keilak;SD18085;11971;2023-12-31T00:00:00;2023;12;2;BA
434665;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Ghubaish;SD18021;13436;2023-12-31T00:00:00;2023;12;2;BA
434655;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Babanusa;SD18100;28089;2023-12-31T00:00:00;2023;12;2;BA
434645;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;As Sunut;SD18092;7361;2023-12-31T00:00:00;2023;12;2;BA
434635;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;As Salam - WK;SD18086;22081;2023-12-31T00:00:00;2023;12;2;BA
434625;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;An Nuhud;SD18022;44992;2023-12-31T00:00:00;2023;12;2;BA
434615;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Meiram;SD18106;6223;2023-12-31T00:00:00;2023;12;2;BA
434605;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Lagowa;SD18102;15150;2023-12-31T00:00:00;2023;12;2;BA
434595;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Khiwai;SD18105;6813;2023-12-31T00:00:00;2023;12;2;BA
434585;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Idia;SD18104;38607;2023-12-31T00:00:00;2023;12;2;BA
434575;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Dibab;SD18103;13825;2023-12-31T00:00:00;2023;12;2;BA
434565;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abyei;SD18087;19140;2023-12-31T00:00:00;2023;12;2;BA
434549;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Hasahisa;SD15034;86386;2023-12-31T00:00:00;2023;12;2;BA
426283;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Sirba;SD04134;25950;2023-12-31T00:00:00;2023;12;2;BA
426273;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Kulbus;SD04127;40373;2023-12-31T00:00:00;2023;12;2;BA
426263;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Kereneik;SD04125;21325;2023-12-31T00:00:00;2023;12;2;BA
426253;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Jebel Moon;SD04123;60350;2023-12-31T00:00:00;2023;12;2;BA
426243;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Habila - WD;SD04122;33680;2023-12-31T00:00:00;2023;12;2;BA
426233;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Foro Baranga;SD04121;9400;2023-12-31T00:00:00;2023;12;2;BA
426223;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Beida;SD04111;20668;2023-12-31T00:00:00;2023;12;2;BA
426213;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Ag Geneina;SD04115;50045;2023-12-31T00:00:00;2023;12;2;BA
426203;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Talawdi;SD07089;11093;2023-12-31T00:00:00;2023;12;2;BA
426193;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Kadugli;SD07098;86012;2023-12-31T00:00:00;2023;12;2;BA
426183;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Habila - SK;SD07103;12862;2023-12-31T00:00:00;2023;12;2;BA
426173;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Ghadeer;SD07108;16614;2023-12-31T00:00:00;2023;12;2;BA
426163;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Dilling;SD07095;42103;2023-12-31T00:00:00;2023;12;2;BA
426153;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Delami;SD07107;4781;2023-12-31T00:00:00;2023;12;2;BA
426143;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;At Tadamon - SK;SD07106;2093;2023-12-31T00:00:00;2023;12;2;BA
426133;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Ar Reif Ash Shargi;SD07097;31215;2023-12-31T00:00:00;2023;12;2;BA
426123;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Ar Rashad;SD07093;20645;2023-12-31T00:00:00;2023;12;2;BA
426113;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Al Quoz;SD07094;6134;2023-12-31T00:00:00;2023;12;2;BA
426103;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Al Leri;SD07105;6543;2023-12-31T00:00:00;2023;12;2;BA
426093;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Abu Kershola;SD07104;19134;2023-12-31T00:00:00;2023;12;2;BA
426083;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Abu Jubayhah;SD07088;54179;2023-12-31T00:00:00;2023;12;2;BA
426073;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Abassiya;SD07090;33875;2023-12-31T00:00:00;2023;12;2;BA
418463;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Um Dafoug;SD03146;3830;2023-12-31T00:00:00;2023;12;2;BA
418453;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Tulus;SD03149;20757;2023-12-31T00:00:00;2023;12;2;BA
418443;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Sharg Aj Jabal;SD03147;28224;2023-12-31T00:00:00;2023;12;2;BA
418433;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Rehaid Albirdi;SD03158;13575;2023-12-31T00:00:00;2023;12;2;BA
418423;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nyala Shimal;SD03164;269700;2023-12-31T00:00:00;2023;12;2;BA
418413;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nyala Janoub;SD03167;83021;2023-12-31T00:00:00;2023;12;2;BA
418403;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nitega;SD03151;28241;2023-12-31T00:00:00;2023;12;2;BA
418393;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Mershing;SD03145;45685;2023-12-31T00:00:00;2023;12;2;BA
418383;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kubum;SD03157;9107;2023-12-31T00:00:00;2023;12;2;BA
418373;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kateila;SD03159;32167;2023-12-31T00:00:00;2023;12;2;BA
418363;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kas;SD03144;132219;2023-12-31T00:00:00;2023;12;2;BA
418353;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Gereida;SD03153;136232;2023-12-31T00:00:00;2023;12;2;BA
418343;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Ed Al Fursan;SD03143;14745;2023-12-31T00:00:00;2023;12;2;BA
418333;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Damso;SD03172;7287;2023-12-31T00:00:00;2023;12;2;BA
418323;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Buram;SD03161;201946;2023-12-31T00:00:00;2023;12;2;BA
418313;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Beliel;SD03162;418199;2023-12-31T00:00:00;2023;12;2;BA
418303;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;As Sunta;SD03156;101530;2023-12-31T00:00:00;2023;12;2;BA
418293;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;As Salam - SD;SD03166;16230;2023-12-31T00:00:00;2023;12;2;BA
418283;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Wihda;SD03150;8630;2023-12-31T00:00:00;2023;12;2;BA
418273;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Radoum;SD03141;34870;2023-12-31T00:00:00;2023;12;2;BA
418263;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sinja;SD14043;57131;2023-12-31T00:00:00;2023;12;2;BA
418253;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sharg Sennar;SD14042;51258;2023-12-31T00:00:00;2023;12;2;BA
410196;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sennar;SD14038;126641;2023-12-31T00:00:00;2023;12;2;BA
410186;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;As Suki;SD14041;67474;2023-12-31T00:00:00;2023;12;2;BA
410176;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Ad Dinder;SD14040;62296;2023-12-31T00:00:00;2023;12;2;BA
410166;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Ad Dali;SD14039;53831;2023-12-31T00:00:00;2023;12;2;BA
410156;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Abu Hujar;SD14037;58566;2023-12-31T00:00:00;2023;12;2;BA
410146;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Shendi;SD16010;155104;2023-12-31T00:00:00;2023;12;2;BA
410136;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Barbar;SD16013;8767;2023-12-31T00:00:00;2023;12;2;BA
410126;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Atbara;SD16012;153574;2023-12-31T00:00:00;2023;12;2;BA
410116;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Al Matama;SD16009;99434;2023-12-31T00:00:00;2023;12;2;BA
410106;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Al Buhaira;SD16014;57685;2023-12-31T00:00:00;2023;12;2;BA
410096;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Ad Damar;SD16011;139111;2023-12-31T00:00:00;2023;12;2;BA
410086;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Abu Hamad;SD16008;69080;2023-12-31T00:00:00;2023;12;2;BA
410076;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Tawkar;SD10065;2350;2023-12-31T00:00:00;2023;12;2;BA
410066;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Sinkat;SD10071;3780;2023-12-31T00:00:00;2023;12;2;BA
410056;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Sawakin;SD10068;2815;2023-12-31T00:00:00;2023;12;2;BA
410046;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Port Sudan;SD10064;220120;2023-12-31T00:00:00;2023;12;2;BA
410036;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Jubayt Elma'aadin;SD10067;135;2023-12-31T00:00:00;2023;12;2;BA
410026;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Haya;SD10070;3600;2023-12-31T00:00:00;2023;12;2;BA
410008;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Dordieb;SD10063;1125;2023-12-31T00:00:00;2023;12;2;BA
409998;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Al Ganab;SD10069;75;2023-12-31T00:00:00;2023;12;2;BA
409981;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Merwoe;SD17020;72871;2023-12-31T00:00:00;2023;12;2;BA
409971;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Halfa;SD17014;40204;2023-12-31T00:00:00;2023;12;2;BA
401764;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Dongola;SD17017;59706;2023-12-31T00:00:00;2023;12;2;BA
401754;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Delgo;SD17015;43840;2023-12-31T00:00:00;2023;12;2;BA
401744;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Al Golid;SD17018;41876;2023-12-31T00:00:00;2023;12;2;BA
401734;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Al Burgaig;SD17016;54065;2023-12-31T00:00:00;2023;12;2;BA
401724;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Ad Dabbah;SD17019;77038;2023-12-31T00:00:00;2023;12;2;BA
401714;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Um Rawaba;SD13023;42050;2023-12-31T00:00:00;2023;12;2;BA
401704;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Um Dam Haj Ahmed;SD13028;14846;2023-12-31T00:00:00;2023;12;2;BA
401694;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Soudari;SD13025;3818;2023-12-31T00:00:00;2023;12;2;BA
401684;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Sheikan;SD13024;40470;2023-12-31T00:00:00;2023;12;2;BA
401674;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Gharb Bara;SD13029;7905;2023-12-31T00:00:00;2023;12;2;BA
401664;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Gebrat Al Sheikh;SD13027;7199;2023-12-31T00:00:00;2023;12;2;BA
401654;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Bara;SD13026;25007;2023-12-31T00:00:00;2023;12;2;BA
401644;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Ar Rahad;SD13030;37343;2023-12-31T00:00:00;2023;12;2;BA
401634;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Kadadah;SD02136;1420;2023-12-31T00:00:00;2023;12;2;BA
401624;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Baru;SD02120;1417;2023-12-31T00:00:00;2023;12;2;BA
401614;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Tawila;SD02170;128238;2023-12-31T00:00:00;2023;12;2;BA
401604;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Saraf Omra;SD02133;83704;2023-12-31T00:00:00;2023;12;2;BA
401594;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Melit;SD02129;45054;2023-12-31T00:00:00;2023;12;2;BA
401584;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kutum;SD02128;145360;2023-12-31T00:00:00;2023;12;2;BA
401574;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kernoi;SD02168;1165;2023-12-31T00:00:00;2023;12;2;BA
401564;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kelemando;SD02126;10863;2023-12-31T00:00:00;2023;12;2;BA
401554;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kebkabiya;SD02124;85365;2023-12-31T00:00:00;2023;12;2;BA
401544;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Dar As Salam;SD02113;62326;2023-12-31T00:00:00;2023;12;2;BA
393969;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tina;SD02171;5385;2023-12-31T00:00:00;2023;12;2;BA
393959;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tawisha;SD02119;1715;2023-12-31T00:00:00;2023;12;2;BA
393949;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;As Serief;SD02118;11766;2023-12-31T00:00:00;2023;12;2;BA
393939;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Malha;SD02117;4860;2023-12-31T00:00:00;2023;12;2;BA
393927;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Durman;SD01006;5530;2023-12-31T00:00:00;2023;12;2;BA
393917;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Bada;SD01002;5245;2023-12-31T00:00:00;2023;12;2;BA
393907;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Sharg An Neel;SD01004;5160;2023-12-31T00:00:00;2023;12;2;BA
393897;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Khartoum;SD01007;615;2023-12-31T00:00:00;2023;12;2;BA
393887;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Karrari;SD01005;10230;2023-12-31T00:00:00;2023;12;2;BA
393877;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Jebel Awlia;SD01001;2110;2023-12-31T00:00:00;2023;12;2;BA
393867;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Bahri;SD01003;8980;2023-12-31T00:00:00;2023;12;2;BA
393857;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Telkok;SD11059;3180;2023-12-31T00:00:00;2023;12;2;BA
393847;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Shamal Ad Delta;SD11057;5465;2023-12-31T00:00:00;2023;12;2;BA
393837;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Nahr Atbara;SD11062;2391;2023-12-31T00:00:00;2023;12;2;BA
393827;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Khashm Elgirba;SD11060;8209;2023-12-31T00:00:00;2023;12;2;BA
393817;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Kassla;SD11056;2545;2023-12-31T00:00:00;2023;12;2;BA
393559;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Lait;SD02169;13033;2023-12-31T00:00:00;2023;12;2;BA
393549;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Koma;SD02116;4590;2023-12-31T00:00:00;2023;12;2;BA
393799;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Gharb Kassala;SD11054;20;2023-12-31T00:00:00;2023;12;2;BA
393539;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Fasher;SD02114;538761;2023-12-31T00:00:00;2023;12;2;BA
